customer_id,loyalty_tier,avg_booking_value,repeat_customer,country
CUST002597,Silver,201.33,True,Indonesia
CUST006331,Bronze,78.0,True,India
CUST016474,Silver,89.71,True,Indonesia
CUST010497,Platinum,928.74,True,Indonesia
CUST013252,Bronze,105.67,False,Indonesia
CUST007303,Bronze,110.59,True,Philippines
CUST001602,Gold,227.39,True,Indonesia
CUST013857,Silver,198.96,True,Thailand
CUST008070,Silver,71.25,False,Thailand
CUST001429,Bronze,115.39,False,Singapore
CUST004048,Silver,163.71,False,India
CUST012434,Silver,123.08,True,Indonesia
CUST006391,Platinum,332.16,True,India
CUST004335,Bronze,54.0,False,Philippines
CUST005543,Bronze,55.28,False,Vietnam
CUST014263,Silver,120.3,False,Indonesia
CUST017478,Silver,179.14,False,Singapore
CUST017247,Gold,350.64,True,Thailand
CUST009172,Bronze,68.5,False,Vietnam
CUST010804,Silver,155.59,False,India
CUST009769,Silver,207.02,False,Singapore
CUST015583,Bronze,134.74,False,Thailand
CUST000019,Silver,136.97,False,Indonesia
CUST005838,Silver,197.74,False,Vietnam
CUST016787,Gold,580.52,False,Thailand
CUST014746,Gold,282.51,True,Philippines
CUST010043,Silver,67.0,True,Singapore
CUST012866,Bronze,133.89,False,Thailand
CUST017256,Bronze,99.88,False,Indonesia
CUST009944,Bronze,47.98,False,Thailand
CUST009608,Gold,219.71,True,Indonesia
CUST007003,Bronze,86.54,False,Philippines
CUST012352,Gold,148.74,False,India
CUST010063,Silver,88.36,True,Vietnam
CUST003076,Gold,539.3,True,Philippines
CUST011377,Bronze,106.88,False,Vietnam
CUST006959,Silver,172.27,False,Thailand
CUST005478,Bronze,89.72,True,Indonesia
CUST000308,Bronze,45.16,True,Philippines
CUST000207,Bronze,84.81,False,Vietnam
CUST016008,Bronze,93.82,False,Vietnam
CUST013812,Bronze,86.85,False,Vietnam
CUST004230,Gold,253.36,True,India
CUST002223,Bronze,108.82,False,Singapore
CUST004860,Bronze,94.26,False,Thailand
CUST006643,Platinum,316.44,True,Indonesia
CUST013473,Gold,560.84,True,Vietnam
CUST009277,Bronze,105.36,False,Philippines
CUST015725,Gold,246.83,True,Vietnam
CUST015976,Bronze,59.99,False,Indonesia
CUST014787,Gold,154.65,False,Philippines
CUST017475,Silver,215.57,False,Singapore
CUST008705,Bronze,76.2,False,Vietnam
CUST006018,Bronze,134.08,False,Vietnam
CUST016717,Silver,140.8,True,Vietnam
CUST006733,Platinum,1119.24,True,Singapore
CUST011342,Bronze,57.45,False,Thailand
CUST017612,Bronze,220.11,False,Thailand
CUST000124,Bronze,183.06,False,India
CUST001147,Gold,233.27,False,Philippines
CUST006245,Bronze,59.47,False,Thailand
CUST016461,Silver,135.68,False,Vietnam
CUST010255,Bronze,106.3,False,India
CUST009645,Silver,215.61,False,Singapore
CUST016722,Silver,93.33,False,Philippines
CUST011090,Gold,313.76,False,Indonesia
CUST011710,Silver,91.5,True,Indonesia
CUST008337,Bronze,73.28,False,Vietnam
CUST015559,Bronze,57.21,True,Indonesia
CUST008692,Gold,248.35,True,Philippines
CUST001217,Bronze,68.71,False,Thailand
CUST009424,Bronze,75.47,True,Vietnam
CUST003396,Gold,230.8,True,India
CUST002490,Bronze,125.34,False,Vietnam
CUST002138,Bronze,39.34,False,Singapore
CUST006421,Bronze,117.36,False,Thailand
CUST006434,Bronze,125.76,False,Indonesia
CUST002492,Bronze,122.2,True,India
CUST011374,Bronze,144.82,False,Vietnam
CUST002731,Bronze,87.56,False,Indonesia
CUST007828,Bronze,100.88,False,Thailand
CUST001532,Bronze,110.98,False,India
CUST015457,Silver,151.73,False,India
CUST002730,Bronze,57.8,True,Indonesia
CUST012444,Platinum,486.88,True,Indonesia
CUST001229,Silver,242.68,False,Indonesia
CUST002820,Bronze,130.44,False,Thailand
CUST014186,Platinum,629.52,True,Singapore
CUST003280,Bronze,37.38,False,Vietnam
CUST004750,Bronze,78.68,False,Vietnam
CUST007453,Bronze,70.23,False,Indonesia
CUST014354,Bronze,70.18,False,India
CUST015614,Platinum,483.75,True,Thailand
CUST014352,Gold,298.82,False,Indonesia
CUST009685,Bronze,100.7,False,Thailand
CUST010237,Silver,128.17,False,Vietnam
CUST009506,Bronze,165.28,False,Indonesia
CUST006826,Silver,232.93,False,Singapore
CUST009038,Silver,174.41,False,Singapore
CUST002811,Bronze,61.55,False,Vietnam
CUST001521,Bronze,43.08,True,Thailand
CUST016024,Bronze,68.07,False,Thailand
CUST005476,Bronze,70.28,False,Thailand
CUST017243,Bronze,58.58,False,Thailand
CUST014118,Bronze,40.6,False,Indonesia
CUST009427,Bronze,64.06,False,Philippines
CUST003201,Bronze,99.04,True,Thailand
CUST016427,Silver,194.74,True,Thailand
CUST003138,Bronze,91.89,False,Thailand
CUST001059,Bronze,68.06,True,Indonesia
CUST001973,Bronze,94.52,False,India
CUST003480,Bronze,68.01,False,Thailand
CUST014412,Bronze,91.56,False,Indonesia
CUST000512,Gold,386.76,True,Vietnam
CUST003278,Gold,286.25,False,Philippines
CUST006203,Bronze,93.03,True,Thailand
CUST014191,Bronze,86.65,True,Thailand
CUST017344,Platinum,710.26,True,Indonesia
CUST005883,Silver,180.17,False,India
CUST014774,Bronze,82.74,True,Vietnam
CUST008751,Platinum,1142.49,True,India
CUST009535,Silver,126.17,True,Singapore
CUST010732,Bronze,69.9,False,Thailand
CUST016331,Bronze,97.65,False,Singapore
CUST004496,Bronze,161.1,False,Thailand
CUST011516,Silver,161.85,True,Vietnam
CUST010112,Bronze,67.65,False,India
CUST015289,Platinum,660.6,True,Thailand
CUST009292,Bronze,82.17,True,Thailand
CUST007244,Silver,127.03,True,India
CUST000917,Bronze,84.39,False,Singapore
CUST000491,Silver,127.94,True,Thailand
CUST007727,Bronze,121.97,True,India
CUST015463,Gold,224.43,False,Philippines
CUST011415,Bronze,65.08,False,Vietnam
CUST012520,Silver,139.66,False,Singapore
CUST014859,Silver,119.63,True,Thailand
CUST001964,Bronze,32.05,False,Vietnam
CUST012744,Bronze,144.84,False,Singapore
CUST013345,Silver,159.52,True,Thailand
CUST000799,Bronze,56.29,False,Thailand
CUST017965,Silver,105.04,True,Thailand
CUST016271,Bronze,68.77,False,Thailand
CUST010915,Bronze,61.39,False,Philippines
CUST007424,Silver,229.07,False,Thailand
CUST013738,Platinum,443.63,True,Vietnam
CUST005619,Bronze,60.79,True,India
CUST015343,Platinum,699.37,True,Thailand
CUST015475,Bronze,54.19,True,Indonesia
CUST013936,Silver,173.12,True,Indonesia
CUST011259,Silver,119.61,False,India
CUST012470,Bronze,47.92,True,India
CUST005137,Silver,161.43,False,Thailand
CUST008361,Bronze,38.73,False,Thailand
CUST010537,Bronze,102.23,True,Vietnam
CUST015441,Bronze,96.52,True,Philippines
CUST016941,Bronze,91.79,False,Singapore
CUST012328,Bronze,106.27,True,Thailand
CUST000791,Gold,194.86,False,Philippines
CUST011885,Bronze,78.81,False,Indonesia
CUST009910,Bronze,71.67,False,Vietnam
CUST007938,Bronze,110.68,False,Thailand
CUST008106,Gold,235.4,False,Singapore
CUST016254,Gold,334.75,True,Philippines
CUST007734,Silver,183.24,True,India
CUST002480,Bronze,100.28,True,Vietnam
CUST012336,Bronze,136.32,False,India
CUST000788,Bronze,67.01,False,India
CUST011325,Bronze,75.69,True,Indonesia
CUST000403,Gold,273.58,True,Thailand
CUST011343,Silver,213.53,True,India
CUST009662,Gold,142.99,True,Vietnam
CUST004279,Bronze,70.41,False,Thailand
CUST017149,Silver,153.1,False,Singapore
CUST015104,Bronze,68.7,False,Singapore
CUST003212,Silver,129.29,True,Indonesia
CUST006747,Bronze,128.82,True,India
CUST017493,Bronze,65.42,False,India
CUST003848,Bronze,50.5,True,Singapore
CUST013604,Bronze,87.26,True,Vietnam
CUST012214,Bronze,119.52,False,India
CUST007514,Bronze,74.88,False,India
CUST005856,Bronze,75.83,True,India
CUST005583,Bronze,72.84,False,Singapore
CUST001304,Bronze,62.15,False,India
CUST008587,Bronze,103.45,True,Philippines
CUST012732,Silver,180.59,False,India
CUST009358,Platinum,674.99,True,Singapore
CUST003185,Bronze,71.05,False,Singapore
CUST006443,Bronze,54.13,False,Vietnam
CUST005468,Gold,198.05,False,Thailand
CUST011586,Bronze,110.61,False,Thailand
CUST010785,Gold,272.56,False,Thailand
CUST015532,Bronze,137.05,True,Singapore
CUST009798,Bronze,73.97,False,Thailand
CUST013491,Bronze,130.6,False,Vietnam
CUST007767,Bronze,68.49,False,Thailand
CUST014612,Silver,163.49,True,Thailand
CUST003025,Bronze,89.78,True,India
CUST011187,Gold,589.43,True,Indonesia
CUST002844,Bronze,39.11,False,Thailand
CUST015303,Silver,123.02,True,Philippines
CUST016393,Bronze,107.65,False,Indonesia
CUST003619,Gold,180.93,True,India
CUST013538,Bronze,104.53,True,Vietnam
CUST014881,Gold,206.18,True,Philippines
CUST009186,Bronze,55.6,False,India
CUST010269,Gold,380.16,True,Thailand
CUST000033,Gold,708.75,True,India
CUST005186,Bronze,67.8,False,Vietnam
CUST013930,Gold,121.71,True,Thailand
CUST006072,Silver,103.55,False,Philippines
CUST010539,Platinum,306.33,True,Singapore
CUST003175,Bronze,74.54,False,Singapore
CUST017254,Bronze,76.0,False,Singapore
CUST012152,Bronze,46.65,False,India
CUST005655,Silver,232.34,False,Vietnam
CUST006360,Silver,137.08,True,Singapore
CUST014843,Platinum,553.34,True,Singapore
CUST015598,Bronze,69.8,False,Indonesia
CUST012599,Gold,195.16,True,Indonesia
CUST008246,Silver,242.8,False,Thailand
CUST012687,Silver,113.23,True,Philippines
CUST007196,Bronze,80.88,False,India
CUST013508,Bronze,82.15,False,Indonesia
CUST017740,Bronze,64.44,False,Indonesia
CUST013381,Platinum,417.17,True,Thailand
CUST004907,Silver,163.61,True,Vietnam
CUST006770,Silver,155.5,True,India
CUST016103,Silver,127.55,False,Indonesia
CUST009454,Platinum,415.4,True,Indonesia
CUST006616,Bronze,87.24,False,Singapore
CUST009430,Bronze,86.43,False,Indonesia
CUST001746,Bronze,53.67,False,Vietnam
CUST002913,Silver,93.62,False,Philippines
CUST016880,Bronze,37.75,False,Indonesia
CUST012997,Gold,235.66,True,Singapore
CUST003341,Bronze,128.73,True,Vietnam
CUST006100,Silver,180.47,False,India
CUST015277,Silver,88.53,False,Philippines
CUST006844,Silver,465.25,True,Indonesia
CUST017186,Bronze,112.97,False,India
CUST009691,Gold,292.19,True,Indonesia
CUST006059,Bronze,73.26,False,India
CUST003926,Bronze,150.25,False,India
CUST009967,Bronze,77.23,False,Vietnam
CUST004547,Silver,324.05,False,Indonesia
CUST001817,Bronze,74.77,False,Philippines
CUST009867,Silver,230.46,True,India
CUST002083,Silver,130.53,False,Philippines
CUST017324,Platinum,528.38,True,Vietnam
CUST006491,Bronze,75.58,False,Thailand
CUST005336,Silver,155.01,False,Indonesia
CUST002568,Bronze,67.49,False,India
CUST003793,Bronze,93.51,True,Indonesia
CUST017592,Gold,404.52,True,Singapore
CUST013979,Bronze,144.74,False,Vietnam
CUST016164,Gold,342.93,True,Philippines
CUST006211,Bronze,134.37,False,Vietnam
CUST015975,Gold,413.94,True,Indonesia
CUST008053,Bronze,69.19,True,Singapore
CUST011737,Silver,69.37,False,Indonesia
CUST007473,Gold,189.93,True,India
CUST006271,Bronze,109.15,False,India
CUST005879,Bronze,90.76,False,Thailand
CUST014324,Platinum,377.69,True,Indonesia
CUST017214,Bronze,64.06,False,India
CUST012752,Gold,208.82,True,India
CUST007953,Bronze,55.91,False,Philippines
CUST016573,Silver,220.13,True,Thailand
CUST003736,Silver,236.47,True,Vietnam
CUST007266,Gold,243.78,True,Vietnam
CUST012076,Silver,114.34,True,Indonesia
CUST012413,Platinum,520.51,False,Singapore
CUST008989,Silver,243.12,False,Thailand
CUST004485,Bronze,84.57,True,India
CUST015279,Bronze,74.32,False,Indonesia
CUST002321,Silver,101.37,True,Vietnam
CUST013337,Bronze,83.37,False,Vietnam
CUST017131,Gold,411.26,False,Thailand
CUST000002,Bronze,51.89,False,Philippines
CUST009403,Bronze,137.73,False,Indonesia
CUST014031,Platinum,527.56,True,Indonesia
CUST009746,Bronze,104.69,True,Indonesia
CUST001750,Bronze,130.26,False,Vietnam
CUST002847,Gold,266.33,False,Indonesia
CUST013727,Gold,249.85,False,Philippines
CUST010203,Platinum,586.91,True,Vietnam
CUST008738,Silver,107.08,True,Philippines
CUST013532,Gold,211.05,False,Indonesia
CUST002967,Silver,128.26,False,India
CUST007497,Silver,172.74,False,Vietnam
CUST005769,Silver,232.31,False,Vietnam
CUST012486,Platinum,481.02,True,Thailand
CUST000759,Silver,124.53,False,India
CUST016204,Bronze,100.51,True,Thailand
CUST005431,Bronze,51.65,False,Thailand
CUST017459,Gold,367.99,False,Indonesia
CUST010246,Bronze,114.36,False,Thailand
CUST012346,Bronze,99.58,False,Indonesia
CUST009636,Platinum,547.38,True,India
CUST017733,Bronze,47.81,False,Philippines
CUST006374,Silver,193.69,False,Philippines
CUST009228,Gold,808.28,True,Philippines
CUST011011,Bronze,101.61,True,Vietnam
CUST013418,Bronze,69.9,False,Vietnam
CUST002065,Silver,253.32,False,Vietnam
CUST007167,Silver,148.87,True,Indonesia
CUST006326,Gold,272.34,True,India
CUST005758,Silver,254.47,True,Philippines
CUST002557,Bronze,85.1,False,Vietnam
CUST007749,Platinum,549.64,True,Philippines
CUST017685,Bronze,58.66,False,Vietnam
CUST009569,Silver,235.48,True,Indonesia
CUST003194,Platinum,366.98,True,Singapore
CUST012283,Silver,173.06,False,India
CUST012873,Bronze,88.3,False,Singapore
CUST005636,Bronze,74.29,False,India
CUST009749,Platinum,593.11,True,Singapore
CUST004965,Bronze,112.34,False,India
CUST012592,Bronze,50.84,False,India
CUST002265,Bronze,124.88,False,Indonesia
CUST012848,Gold,139.41,True,Indonesia
CUST012372,Bronze,140.55,False,Philippines
CUST006872,Silver,198.7,True,Thailand
CUST011610,Bronze,116.31,False,Vietnam
CUST011895,Gold,637.0,True,Thailand
CUST016649,Gold,161.1,False,Philippines
CUST016918,Gold,352.96,False,Indonesia
CUST010107,Bronze,61.53,False,Singapore
CUST014258,Bronze,94.75,False,Vietnam
CUST017953,Platinum,475.39,True,Vietnam
CUST008036,Gold,447.27,True,Philippines
CUST010419,Gold,251.58,True,Vietnam
CUST013540,Bronze,64.88,False,Indonesia
CUST009423,Bronze,92.98,False,Vietnam
CUST008794,Gold,178.6,True,Vietnam
CUST003670,Bronze,74.84,True,Thailand
CUST001786,Bronze,42.84,False,Indonesia
CUST013005,Bronze,134.65,False,India
CUST008224,Bronze,37.24,False,Thailand
CUST005817,Bronze,33.69,False,Indonesia
CUST004283,Bronze,55.88,False,India
CUST002382,Bronze,52.64,False,Singapore
CUST002421,Bronze,77.96,False,India
CUST013158,Platinum,453.13,True,India
CUST014170,Silver,188.98,False,India
CUST006979,Silver,122.13,False,Vietnam
CUST002326,Bronze,51.92,True,Thailand
CUST001626,Bronze,58.01,True,Singapore
CUST016887,Bronze,81.86,False,Vietnam
CUST016090,Bronze,89.71,False,Thailand
CUST012203,Silver,208.44,True,Philippines
CUST007198,Bronze,49.16,True,Philippines
CUST017054,Bronze,63.33,False,Thailand
CUST010528,Gold,114.86,False,Thailand
CUST007856,Bronze,104.86,False,Indonesia
CUST015625,Bronze,57.68,False,Singapore
CUST017418,Bronze,90.14,False,Indonesia
CUST006114,Gold,432.35,True,Thailand
CUST012794,Bronze,90.44,False,Vietnam
CUST015371,Bronze,171.97,False,India
CUST010718,Bronze,207.38,True,India
CUST001640,Gold,353.21,False,Singapore
CUST008294,Bronze,52.84,False,Vietnam
CUST009578,Gold,173.99,False,Philippines
CUST006167,Gold,333.14,False,India
CUST014673,Bronze,65.26,False,Thailand
CUST001221,Gold,321.73,False,India
CUST000028,Bronze,109.86,True,Indonesia
CUST000323,Bronze,96.83,False,Philippines
CUST013212,Bronze,54.41,False,Thailand
CUST016928,Gold,293.03,True,Philippines
CUST011235,Silver,106.67,True,Vietnam
CUST010204,Silver,111.44,True,Vietnam
CUST011304,Bronze,96.54,False,India
CUST012094,Gold,249.15,False,Indonesia
CUST017087,Platinum,476.25,True,Thailand
CUST012234,Silver,134.51,True,Thailand
CUST007367,Gold,257.01,True,Thailand
CUST016774,Silver,192.44,False,India
CUST017125,Bronze,106.86,False,India
CUST015228,Platinum,442.84,True,Vietnam
CUST005579,Silver,108.97,False,Philippines
CUST014484,Bronze,130.64,False,Indonesia
CUST000388,Bronze,54.5,False,Vietnam
CUST015329,Bronze,112.11,True,Thailand
CUST001788,Bronze,79.45,True,Thailand
CUST012314,Platinum,677.35,True,Singapore
CUST010917,Platinum,576.21,True,Singapore
CUST000216,Silver,140.94,False,Philippines
CUST005205,Silver,148.8,False,Philippines
CUST009916,Silver,125.64,False,Thailand
CUST015128,Silver,325.56,False,Thailand
CUST015481,Silver,136.3,False,Philippines
CUST012635,Bronze,70.55,False,Philippines
CUST001852,Silver,121.79,True,Philippines
CUST001660,Bronze,51.99,False,India
CUST016387,Silver,129.48,False,India
CUST007047,Silver,126.29,True,Vietnam
CUST002516,Bronze,174.48,False,Vietnam
CUST005795,Bronze,83.65,False,Thailand
CUST008730,Silver,113.38,True,Thailand
CUST008157,Bronze,82.1,False,India
CUST000894,Bronze,122.66,False,India
CUST002715,Bronze,54.82,False,Philippines
CUST012872,Silver,76.57,True,Thailand
CUST000923,Bronze,67.64,False,Philippines
CUST011052,Bronze,48.83,True,Singapore
CUST002997,Gold,233.34,False,Vietnam
CUST005670,Bronze,46.21,False,Indonesia
CUST006962,Gold,160.09,True,Vietnam
CUST003438,Bronze,44.64,False,Singapore
CUST009168,Bronze,62.39,False,Philippines
CUST003903,Silver,143.95,True,Indonesia
CUST011087,Platinum,657.78,True,Thailand
CUST012785,Bronze,70.77,False,India
CUST013823,Platinum,755.34,False,Thailand
CUST014342,Silver,143.2,True,Vietnam
CUST005457,Silver,156.58,False,Indonesia
CUST000599,Bronze,163.39,False,Vietnam
CUST001142,Silver,54.29,False,Indonesia
CUST007126,Gold,245.77,True,Indonesia
CUST004670,Silver,285.46,True,Thailand
CUST002897,Silver,112.0,False,Vietnam
CUST005550,Silver,130.9,False,Indonesia
CUST003646,Bronze,103.04,False,Indonesia
CUST000546,Bronze,44.94,False,India
CUST000877,Silver,150.67,True,Indonesia
CUST015803,Bronze,96.94,True,Thailand
CUST015967,Silver,140.79,False,Philippines
CUST015485,Gold,289.22,False,India
CUST006853,Bronze,132.13,False,Philippines
CUST009230,Platinum,488.63,True,Indonesia
CUST011160,Silver,123.09,False,Indonesia
CUST014061,Platinum,765.75,True,Vietnam
CUST006083,Gold,242.77,True,Vietnam
CUST007774,Bronze,94.57,False,Thailand
CUST004206,Bronze,47.95,False,Philippines
CUST011839,Platinum,757.91,True,Philippines
CUST009673,Bronze,150.57,False,Vietnam
CUST000109,Platinum,379.81,True,Vietnam
CUST000400,Silver,156.45,False,Indonesia
CUST011396,Bronze,109.53,False,India
CUST017008,Silver,130.4,False,Thailand
CUST002240,Platinum,509.11,True,Vietnam
CUST012469,Silver,170.93,False,Vietnam
CUST010566,Bronze,74.07,False,India
CUST005895,Bronze,139.77,False,India
CUST014299,Bronze,78.74,True,Indonesia
CUST007239,Silver,139.92,False,Vietnam
CUST005159,Bronze,51.47,False,India
CUST001423,Bronze,184.07,False,Thailand
CUST013809,Bronze,85.69,False,Vietnam
CUST005099,Bronze,46.47,False,India
CUST011930,Bronze,80.13,False,Indonesia
CUST003145,Gold,548.6,True,Singapore
CUST002520,Gold,622.3,True,India
CUST011128,Platinum,547.99,True,Thailand
CUST016287,Silver,275.51,True,Philippines
CUST007113,Bronze,56.41,False,Singapore
CUST008059,Silver,132.43,False,Philippines
CUST008600,Bronze,161.16,True,Vietnam
CUST005516,Platinum,231.7,True,India
CUST015421,Gold,299.33,False,Singapore
CUST004512,Silver,151.69,False,Indonesia
CUST008618,Bronze,119.4,False,Indonesia
CUST006831,Silver,130.69,False,Thailand
CUST017134,Bronze,56.44,False,Singapore
CUST012059,Gold,496.71,True,India
CUST011922,Gold,200.09,True,India
CUST012741,Platinum,296.13,True,Vietnam
CUST017251,Platinum,187.15,True,Thailand
CUST014736,Bronze,95.83,False,Indonesia
CUST011417,Silver,101.35,False,Indonesia
CUST003719,Bronze,152.86,False,Thailand
CUST014927,Bronze,134.52,True,Indonesia
CUST012588,Bronze,44.63,False,Thailand
CUST000849,Silver,78.03,True,Indonesia
CUST004632,Gold,97.58,True,Indonesia
CUST002527,Platinum,412.5,True,Singapore
CUST011696,Bronze,95.28,False,India
CUST001196,Gold,397.12,True,Thailand
CUST008748,Silver,109.06,True,Philippines
CUST004862,Bronze,65.35,True,Singapore
CUST000746,Silver,141.87,False,India
CUST001146,Gold,214.85,True,India
CUST015520,Bronze,136.44,False,Philippines
CUST014991,Platinum,374.5,True,Thailand
CUST008961,Bronze,67.35,False,Singapore
CUST016815,Bronze,68.71,False,Indonesia
CUST005545,Gold,579.54,True,Thailand
CUST012683,Bronze,46.37,False,Indonesia
CUST014577,Platinum,561.38,True,Philippines
CUST001350,Platinum,345.15,True,Philippines
CUST012477,Gold,368.8,True,Indonesia
CUST005021,Bronze,49.19,False,Philippines
CUST016200,Platinum,507.82,True,Vietnam
CUST006337,Silver,184.79,False,Philippines
CUST001696,Bronze,60.27,False,Vietnam
CUST017427,Bronze,62.77,False,Indonesia
CUST014269,Bronze,92.47,False,India
CUST001639,Silver,118.03,False,Philippines
CUST006549,Bronze,127.04,False,Thailand
CUST012819,Bronze,81.0,False,Singapore
CUST012233,Bronze,152.45,False,Indonesia
CUST014222,Silver,157.46,True,Philippines
CUST007107,Gold,294.3,True,Indonesia
CUST011504,Bronze,60.97,False,Vietnam
CUST006162,Platinum,241.47,True,Philippines
CUST013378,Bronze,71.95,False,Thailand
CUST004162,Platinum,265.68,True,Thailand
CUST009379,Bronze,72.21,False,Thailand
CUST014460,Bronze,87.22,False,Indonesia
CUST011775,Bronze,82.91,False,India
CUST017270,Gold,199.32,False,Vietnam
CUST000984,Silver,440.4,True,Thailand
CUST013164,Gold,342.95,False,Indonesia
CUST002396,Silver,101.14,True,Vietnam
CUST007173,Bronze,93.86,True,India
CUST002626,Platinum,456.03,True,Indonesia
CUST017801,Bronze,38.61,False,Singapore
CUST014935,Gold,241.12,True,Singapore
CUST009892,Bronze,79.02,False,Indonesia
CUST005300,Silver,133.11,False,Vietnam
CUST013176,Gold,356.85,True,Vietnam
CUST011170,Gold,247.97,False,India
CUST013883,Bronze,67.81,False,Philippines
CUST010853,Bronze,63.98,True,Indonesia
CUST008374,Bronze,61.61,False,Indonesia
CUST000165,Bronze,60.3,False,Vietnam
CUST003409,Bronze,142.06,False,Vietnam
CUST014381,Bronze,104.3,False,Vietnam
CUST000203,Silver,124.97,False,Thailand
CUST005614,Silver,230.45,True,Vietnam
CUST006899,Bronze,80.64,True,India
CUST017774,Bronze,63.56,True,Vietnam
CUST014446,Gold,361.85,True,Thailand
CUST016036,Gold,260.02,False,Indonesia
CUST012095,Silver,145.76,False,Philippines
CUST017431,Bronze,88.19,False,Philippines
CUST002069,Gold,187.88,False,Vietnam
CUST004196,Silver,160.51,False,Vietnam
CUST005787,Bronze,32.9,True,Indonesia
CUST005723,Bronze,123.52,False,Thailand
CUST000717,Silver,220.07,False,Indonesia
CUST006118,Silver,149.82,False,Indonesia
CUST016822,Silver,192.22,True,Thailand
CUST001283,Platinum,301.65,True,Philippines
CUST009841,Platinum,804.18,True,Indonesia
CUST009233,Bronze,93.75,False,Indonesia
CUST006474,Silver,89.81,False,Vietnam
CUST013071,Silver,285.61,True,Indonesia
CUST005014,Bronze,153.34,True,India
CUST003702,Gold,198.05,True,Indonesia
CUST006026,Bronze,168.85,False,India
CUST017170,Bronze,116.67,False,India
CUST012481,Platinum,428.67,True,Philippines
CUST004129,Platinum,260.0,False,Thailand
CUST000259,Bronze,85.93,False,Thailand
CUST011761,Bronze,174.71,False,Indonesia
CUST008130,Silver,276.45,True,Philippines
CUST001234,Gold,137.31,False,Indonesia
CUST004799,Platinum,346.47,True,Indonesia
CUST001247,Silver,117.97,True,Singapore
CUST007241,Bronze,76.85,False,Thailand
CUST016272,Bronze,67.2,False,Indonesia
CUST007912,Bronze,70.71,False,Indonesia
CUST002366,Silver,150.29,False,Singapore
CUST004349,Platinum,618.75,True,Thailand
CUST007033,Platinum,411.88,True,Thailand
CUST003847,Bronze,154.44,False,Vietnam
CUST008734,Platinum,418.68,True,Thailand
CUST014050,Bronze,82.22,True,Vietnam
CUST005682,Bronze,58.82,False,Indonesia
CUST003649,Bronze,82.71,False,Vietnam
CUST005773,Silver,118.2,True,Singapore
CUST008054,Bronze,79.58,False,Indonesia
CUST014725,Platinum,416.41,True,Vietnam
CUST016162,Platinum,248.49,True,Singapore
CUST001911,Bronze,54.8,False,Philippines
CUST014695,Bronze,48.81,True,Thailand
CUST004076,Bronze,71.87,False,Indonesia
CUST001091,Bronze,104.95,False,Thailand
CUST008803,Bronze,55.07,False,Indonesia
CUST011055,Bronze,96.76,True,Thailand
CUST016552,Platinum,612.69,True,Indonesia
CUST002558,Bronze,60.47,True,Indonesia
CUST010390,Silver,192.8,True,India
CUST016238,Bronze,143.96,False,Thailand
CUST016925,Gold,297.0,False,Philippines
CUST011025,Bronze,103.77,False,Thailand
CUST011062,Gold,194.5,True,India
CUST000562,Silver,103.98,False,Singapore
CUST005285,Silver,149.47,False,Indonesia
CUST002600,Silver,122.01,True,Indonesia
CUST001195,Silver,54.81,True,India
CUST000806,Silver,210.24,True,Vietnam
CUST006480,Platinum,646.47,True,Indonesia
CUST001963,Bronze,52.71,True,India
CUST007562,Bronze,50.45,False,Vietnam
CUST013744,Gold,668.36,True,Philippines
CUST014679,Bronze,50.39,False,Philippines
CUST017012,Bronze,70.99,False,Vietnam
CUST006475,Bronze,68.02,False,Thailand
CUST007372,Gold,313.73,True,Vietnam
CUST012237,Platinum,641.43,True,Thailand
CUST008869,Silver,178.55,False,Thailand
CUST012795,Silver,168.02,False,India
CUST013627,Bronze,47.52,False,India
CUST017984,Bronze,126.54,True,Thailand
CUST014864,Platinum,446.09,True,Singapore
CUST006349,Bronze,77.43,True,Philippines
CUST001710,Silver,159.64,False,Indonesia
CUST004748,Bronze,93.75,False,Thailand
CUST015836,Bronze,58.45,False,Philippines
CUST010335,Bronze,84.51,False,Philippines
CUST003179,Gold,211.71,True,Thailand
CUST002698,Bronze,78.77,True,Vietnam
CUST001515,Silver,160.16,False,Thailand
CUST011475,Bronze,73.01,False,Thailand
CUST009325,Silver,90.37,False,Vietnam
CUST012294,Silver,273.73,True,Thailand
CUST001924,Bronze,136.02,False,Thailand
CUST016672,Silver,142.94,True,Thailand
CUST006279,Bronze,107.48,True,Indonesia
CUST004557,Bronze,69.64,False,Singapore
CUST012970,Silver,60.54,True,Philippines
CUST014634,Bronze,51.84,True,Thailand
CUST003825,Bronze,68.72,False,Indonesia
CUST002316,Platinum,408.79,True,Singapore
CUST015036,Gold,340.44,False,Philippines
CUST000625,Bronze,52.04,False,Indonesia
CUST005998,Bronze,100.36,True,Thailand
CUST012775,Bronze,176.86,False,Philippines
CUST010039,Bronze,108.99,False,Thailand
CUST011742,Bronze,41.84,False,India
CUST015226,Platinum,319.68,True,India
CUST002671,Bronze,68.64,False,Vietnam
CUST016907,Bronze,128.51,False,Philippines
CUST017875,Bronze,100.6,False,Vietnam
CUST012542,Bronze,78.95,False,Singapore
CUST006940,Bronze,74.51,False,Vietnam
CUST003541,Platinum,290.52,False,Thailand
CUST003506,Bronze,80.34,False,Vietnam
CUST008219,Gold,242.09,False,Thailand
CUST003021,Gold,88.11,False,Indonesia
CUST007794,Bronze,40.34,False,Indonesia
CUST003095,Gold,272.64,False,Vietnam
